StatusAccount__A11,StatusAccount__A12,StatusAccount__A13,StatusAccount__A14,DurationMonth,CreditHistory__A30,CreditHistory__A31,CreditHistory__A32,CreditHistory__A33,CreditHistory__A34,Purpose__A40,Purpose__A41,Purpose__A410,Purpose__A42,Purpose__A43,Purpose__A44,Purpose__A45,Purpose__A46,Purpose__A48,Purpose__A49,CreditAmount,SavingsAccount__A61,SavingsAccount__A62,SavingsAccount__A63,SavingsAccount__A64,SavingsAccount__A65,EmploymentSince__A71,EmploymentSince__A72,EmploymentSince__A73,EmploymentSince__A74,EmploymentSince__A75,InstallmentRate,StatusAndSex__A91,StatusAndSex__A92,StatusAndSex__A93,StatusAndSex__A94,Guarantors__A101,Guarantors__A102,Guarantors__A103,ResidenceSince,Property__A121,Property__A122,Property__A123,Property__A124,Age,InstallmentPlans__A141,InstallmentPlans__A142,InstallmentPlans__A143,Housing__A151,Housing__A152,Housing__A153,NCredits,Job__A171,Job__A172,Job__A173,Job__A174,NPeopleMain,Telephone__A191,Telephone__A192,ForeignWorker__A201,ForeignWorker__A202,Customer
1,0,0,0,0.7547634097761486,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0912396946113259,0,0,0,0,1,0,0,0,0,1,0.9184771676276685,0,0,1,0,1,0,0,1.0469866784197936,0,1,0,0,-0.3998318554051079,0,0,1,0,1,0,-0.7049259983890862,0,0,1,0,-0.4282895663715403,1,0,1,0,2
0,0,1,0,-0.2408572253028645,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.1443498986105426,1,0,0,0,0,0,0,1,0,0,-0.8701833340815202,0,0,1,0,1,0,0,-1.6724592395536968,1,0,0,0,-0.13597449372113873,0,0,1,0,1,0,-0.7049259983890862,0,1,0,0,2.3348689263480744,1,0,1,0,2
0,0,0,1,-0.738667542842371,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-0.7146492834338319,1,0,0,0,0,0,0,0,0,1,0.9184771676276685,0,0,1,0,1,0,0,1.0469866784197936,1,0,0,0,2.238741761434584,0,0,1,0,1,0,1.0270789116578085,0,1,0,0,-0.4282895663715403,1,0,1,0,1
0,0,0,1,0.2569530922366421,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-0.44279121745529687,1,0,0,0,0,0,0,1,0,0,0.9184771676276685,0,1,0,0,1,0,0,1.0469866784197936,0,0,1,0,0.12788286796283044,0,0,1,0,1,0,-0.7049259983890862,0,0,1,0,-0.4282895663715403,0,1,1,0,1
0,0,0,1,0.2569530922366421,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.6093796020836039,1,0,0,0,0,0,0,0,1,0,0.024146916773074168,0,0,1,0,1,0,0,-1.6724592395536968,0,0,1,0,-0.3118794015104515,1,0,0,0,1,0,-0.7049259983890862,0,0,1,0,2.3348689263480744,1,0,1,0,1
1,0,0,0,-0.738667542842371,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.9375941641385236,1,0,0,0,0,0,0,1,0,0,0.9184771676276685,0,1,0,0,1,0,0,1.0469866784197936,1,0,0,0,-1.0154990326677027,1,0,0,0,1,0,-0.7049259983890862,0,1,0,0,-0.4282895663715403,1,0,1,0,2
0,0,0,1,2.2481943623946683,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.980183670457696,0,0,0,0,1,0,0,0,1,0,-0.8701833340815202,0,0,1,0,1,0,0,-1.6724592395536968,0,0,0,1,-0.048022039826482336,0,0,1,0,0,1,1.0270789116578085,0,0,1,0,-0.4282895663715403,0,1,1,0,1
0,0,0,1,-0.738667542842371,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.8064501166651755,0,0,0,0,1,0,0,0,1,0,0.9184771676276685,0,1,0,0,1,0,0,1.0469866784197936,1,0,0,0,-1.103451486562359,0,0,1,0,1,0,1.0270789116578085,0,0,1,0,-0.4282895663715403,1,0,1,0,1
0,0,0,1,-1.2364778603818776,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.5391998145167851,0,0,1,0,0,0,0,0,0,1,-0.8701833340815202,0,0,1,0,1,0,0,1.0469866784197936,0,1,0,0,0.8315024991200816,1,0,0,0,1,0,-0.7049259983890862,0,1,0,0,2.3348689263480744,1,0,1,0,1
1,0,0,0,2.2481943623946683,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.3212734427470094,1,0,0,0,0,0,0,0,1,0,-1.7645135849361147,0,0,0,1,0,0,1,-1.6724592395536968,1,0,0,0,-0.13597449372113873,0,0,1,0,1,0,1.0270789116578085,0,0,1,0,-0.4282895663715403,0,1,1,0,2
0,1,0,0,-0.738667542842371,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-0.45236118848713575,0,1,0,0,0,0,1,0,0,0,0.9184771676276685,0,0,1,0,1,0,0,-1.6724592395536968,0,0,1,0,-0.7516416709837335,0,0,1,0,1,0,-0.7049259983890862,0,0,1,0,-0.4282895663715403,1,0,1,0,1
0,1,0,0,-0.9875727016121243,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-0.7344981122406089,1,0,0,0,0,0,0,0,1,0,0.9184771676276685,0,1,0,0,1,0,0,1.0469866784197936,0,1,0,0,2.7664564848025224,0,0,1,0,1,0,1.0270789116578085,0,0,0,1,-0.4282895663715403,0,1,1,0,1
0,1,0,0,-0.2408572253028645,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.352053714338602,0,1,0,0,0,0,1,0,0,0,0.024146916773074168,0,1,0,0,1,0,0,0.1405047057619635,0,0,1,0,-0.6636892170890771,0,0,1,0,1,0,1.0270789116578085,0,0,1,0,-0.4282895663715403,1,0,1,0,2
0,0,0,1,0.008047933466888799,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6138044731340291,0,0,0,0,1,0,0,1,0,0,-1.7645135849361147,0,1,0,0,1,0,0,1.0469866784197936,0,1,0,0,-0.5757367631944207,1,0,0,0,1,0,1.0270789116578085,0,0,1,0,-0.4282895663715403,0,1,1,0,2
1,0,0,0,0.2569530922366421,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.09950714101557488,1,0,0,0,0,0,0,0,1,0,0.024146916773074168,0,0,1,0,1,0,0,1.0469866784197936,0,0,1,0,-0.7516416709837335,1,0,0,0,1,0,-0.7049259983890862,0,0,1,0,-0.4282895663715403,1,0,1,0,2
0,1,0,0,-0.2408572253028645,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,-0.47610889438095827,1,0,0,0,0,0,1,0,0,0,-0.8701833340815202,0,0,1,0,1,0,0,-0.7659772668958666,1,0,0,0,-0.3998318554051079,0,0,1,0,1,0,1.0270789116578085,0,1,0,0,-0.4282895663715403,1,0,1,0,2
1,0,0,0,0.2569530922366421,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-0.10890556145558367,0,0,0,0,1,0,0,0,0,1,0.9184771676276685,0,0,1,0,1,0,0,1.0469866784197936,0,0,0,1,1.1833123146987072,1,0,0,0,0,1,-0.7049259983890862,0,0,1,0,2.3348689263480744,0,1,1,0,1
1,0,0,0,0.2569530922366421,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.6115062623129014,1,0,0,0,0,0,0,0,1,0,0.9184771676276685,0,0,1,0,0,0,1,1.0469866784197936,0,0,1,0,-1.0154990326677027,1,0,0,1,0,0,-0.7049259983890862,0,1,0,0,-0.4282895663715403,1,0,1,0,2
0,0,1,0,-1.2364778603818776,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-0.917390891960197,1,0,0,0,0,0,1,0,0,0,-0.8701833340815202,0,1,0,0,1,0,0,-1.6724592395536968,0,1,0,0,-0.5757367631944207,1,0,0,0,1,0,-0.7049259983890862,0,0,1,0,-0.4282895663715403,1,0,1,0,1
0,1,0,0,1.2525737273156552,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3.2317232153992963,0,0,0,0,1,0,0,1,0,0,-1.7645135849361147,0,0,1,0,1,0,0,1.0469866784197936,0,0,0,1,0.12788286796283044,0,0,1,0,0,1,-0.7049259983890862,0,0,1,0,-0.4282895663715403,0,1,1,0,2
0,1,0,0,0.2569530922366421,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.5106614520130985,0,0,0,0,1,0,0,1,0,0,0.9184771676276685,0,0,1,0,1,0,0,-0.7659772668958666,0,1,0,0,0.12788286796283044,1,0,0,0,1,0,1.0270789116578085,0,0,0,1,-0.4282895663715403,0,1,1,0,1
0,1,0,0,0.2569530922366421,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-0.6090251587120543,0,1,0,0,0,0,0,0,1,0,0.024146916773074168,0,1,0,0,1,0,0,-0.7659772668958666,0,1,0,0,-1.103451486562359,0,0,1,1,0,0,1.0270789116578085,0,0,1,0,-0.4282895663715403,0,1,1,0,1
1,0,0,0,-0.738667542842371,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-0.6731794089625299,1,0,0,0,0,0,0,0,1,0,-0.8701833340815202,1,0,0,0,1,0,0,0.1405047057619635,0,0,1,0,0.03993041406817406,0,0,1,0,1,0,-0.7049259983890862,0,0,1,0,-0.4282895663715403,1,0,1,0,2
0,0,0,1,0.2569530922366421,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-0.24572070287372516,0,0,0,1,0,0,0,0,0,1,-0.8701833340815202,0,0,1,0,1,0,0,-0.7659772668958666,0,0,1,0,-0.13597449372113873,0,0,1,0,1,0,-0.7049259983890862,0,0,1,0,-0.4282895663715403,1,0,1,0,1
0,1,0,0,2.2481943623946683,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.25085446066724953,0,0,0,0,1,0,0,0,1,0,0.9184771676276685,0,0,1,0,1,0,0,-1.6724592395536968,0,0,1,0,0.479692683541456,0,0,1,0,1,0,1.0270789116578085,0,0,1,0,2.3348689263480744,0,1,1,0,1
1,0,0,0,2.2481943623946683,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.2358525902035584,1,0,0,0,0,0,0,1,0,0,0.024146916773074168,0,1,0,0,1,0,0,-0.7659772668958666,0,0,1,0,-0.3998318554051079,0,0,1,0,1,0,-0.7049259983890862,0,0,1,0,-0.4282895663715403,0,1,1,0,2
1,0,0,0,0.2569530922366421,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.013205851137194533,1,0,0,0,0,0,1,0,0,0,0.9184771676276685,0,1,0,0,1,0,0,1.0469866784197936,1,0,0,0,-1.103451486562359,0,0,1,1,0,0,-0.7049259983890862,0,1,0,0,-0.4282895663715403,0,1,1,0,2
0,0,0,1,0.7547634097761486,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.9508801194776886,1,0,0,0,0,0,0,0,1,0,0.024146916773074168,0,0,1,0,0,1,0,-0.7659772668958666,0,0,1,0,0.21583532185748686,0,0,1,0,1,0,-0.7049259983890862,0,0,1,0,-0.4282895663715403,1,0,1,0,1
0,0,0,1,0.2569530922366421,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.7662151229003525,0,0,0,0,1,1,0,0,0,0,-0.8701833340815202,0,1,0,0,1,0,0,1.0469866784197936,0,1,0,0,-0.8395941248783899,0,0,1,1,0,0,-0.7049259983890862,0,0,0,1,-0.4282895663715403,0,1,1,0,1
1,0,0,0,-0.4897623840726178,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.8737943572595975,1,0,0,0,0,0,0,1,0,0,0.9184771676276685,0,1,0,0,1,0,0,1.0469866784197936,0,1,0,0,-1.1914039404570154,0,0,1,0,1,0,-0.7049259983890862,0,1,0,0,-0.4282895663715403,1,0,1,0,1
0,1,0,0,-0.9875727016121243,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.7759679867119108,1,0,0,0,0,0,0,0,0,1,0.9184771676276685,0,0,1,0,1,0,0,1.0469866784197936,0,0,1,0,-0.7516416709837335,0,0,1,0,1,0,1.0270789116578085,0,1,0,0,-0.4282895663715403,1,0,1,0,1
0,1,0,0,-0.738667542842371,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.1209566360882697,1,0,0,0,0,0,0,0,1,0,-0.8701833340815202,0,1,0,0,1,0,0,-1.6724592395536968,1,0,0,0,-0.7516416709837335,0,0,1,0,1,0,-0.7049259983890862,0,0,1,0,-0.4282895663715403,1,0,1,0,1
0,0,0,1,0.2569530922366421,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.4764633377525078,0,0,0,0,1,0,0,1,0,0,0.024146916773074168,0,1,0,0,1,0,0,-0.7659772668958666,0,0,1,0,-0.22392694761579512,0,0,1,0,1,0,1.0270789116578085,0,0,1,0,-0.4282895663715403,0,1,1,0,1
0,1,0,0,1.2525737273156552,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-0.15994540695872453,1,0,0,0,0,0,1,0,0,0,0.9184771676276685,1,0,0,0,1,0,0,1.0469866784197936,0,0,1,0,-0.7516416709837335,0,0,1,0,1,0,1.0270789116578085,0,0,1,0,-0.4282895663715403,1,0,1,0,2
0,1,0,0,-0.2408572253028645,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-0.7851835143722001,1,0,0,0,0,0,0,0,0,1,0.024146916773074168,0,0,1,0,0,0,1,0.1405047057619635,1,0,0,0,-0.4877843092997643,1,0,0,0,1,0,1.0270789116578085,0,0,1,0,-0.4282895663715403,1,0,1,0,2
0,1,0,0,-0.738667542842371,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-0.05219462200764936,1,0,0,0,0,0,1,0,0,0,-1.7645135849361147,0,0,1,0,1,0,0,0.1405047057619635,1,0,0,0,1.1833123146987072,1,0,0,0,1,0,1.0270789116578085,0,1,0,0,2.3348689263480744,1,0,1,0,1
0,0,0,1,-0.9875727016121243,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.6675083150177366,1,0,0,0,0,0,0,1,0,0,0.9184771676276685,0,1,0,0,1,0,0,-0.7659772668958666,1,0,0,0,-0.8395941248783899,0,0,1,1,0,0,-0.7049259983890862,0,0,1,0,-0.4282895663715403,1,0,1,0,1
0,1,0,0,1.2525737273156552,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,-0.3144827169543455,1,0,0,0,0,0,1,0,0,0,0.9184771676276685,0,0,1,0,1,0,0,-1.6724592395536968,0,0,0,1,-0.22392694761579512,0,0,1,1,0,0,-0.7049259983890862,0,1,0,0,-0.4282895663715403,1,0,1,0,2
1,0,0,0,-0.2408572253028645,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.43676568013895384,1,0,0,0,0,0,0,1,0,0,-1.7645135849361147,0,1,0,0,1,0,0,1.0469866784197936,1,0,0,0,-1.3673088482463283,1,0,0,1,0,0,-0.7049259983890862,0,0,1,0,-0.4282895663715403,1,0,1,0,2
1,0,0,0,-0.9875727016121243,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-0.1673887177612659,1,0,0,0,0,0,0,1,0,0,-0.8701833340815202,0,0,1,0,1,0,0,-0.7659772668958666,1,0,0,0,0.03993041406817406,0,0,1,1,0,0,1.0270789116578085,0,0,1,0,2.3348689263480744,1,0,1,0,1
1,0,0,0,-0.738667542842371,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.7025982088011459,1,0,0,0,0,0,0,1,0,0,0.9184771676276685,0,0,1,0,0,0,1,-1.6724592395536968,0,1,0,0,-1.279356394351672,0,0,1,0,1,0,-0.7049259983890862,0,1,0,0,-0.4282895663715403,1,0,1,0,1
1,0,0,0,-0.2408572253028645,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,-0.7281181315527163,1,0,0,0,0,0,0,1,0,0,0.9184771676276685,0,0,0,1,1,0,0,0.1405047057619635,1,0,0,0,1.0074074069093943,0,0,1,0,1,0,-0.7049259983890862,0,1,0,0,-0.4282895663715403,0,1,1,0,2
1,0,0,0,-0.738667542842371,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,-0.36339590222818885,1,0,0,0,0,0,0,0,0,1,0.024146916773074168,0,0,1,0,1,0,0,0.1405047057619635,0,1,0,0,2.1507893075399274,0,0,1,0,1,0,1.0270789116578085,0,0,1,0,-0.4282895663715403,1,0,1,0,2
1,0,0,0,-0.738667542842371,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-1.0230150166819747,1,0,0,0,0,0,0,0,1,0,0.9184771676276685,0,1,0,0,1,0,0,0.1405047057619635,1,0,0,0,1.9748843997506147,0,0,1,0,1,0,4.491088731751598,0,1,0,0,-0.4282895663715403,0,1,1,0,1
0,1,0,0,0.2569530922366421,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-0.46299448963362344,0,0,0,0,1,0,0,1,0,0,0.9184771676276685,0,1,0,0,1,0,0,1.0469866784197936,0,0,1,0,0.5676451374361124,0,0,1,1,0,0,1.0270789116578085,0,0,1,0,-0.4282895663715403,0,1,1,0,1
0,0,0,1,0.008047933466888799,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.6022907346526121,0,0,0,1,0,0,0,0,0,1,0.9184771676276685,0,1,0,0,1,0,0,1.0469866784197936,1,0,0,0,0.03993041406817406,1,0,0,0,1,0,-0.7049259983890862,0,1,0,0,-0.4282895663715403,1,0,1,0,1
0,1,0,0,0.2569530922366421,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-0.19609863085678264,1,0,0,0,0,0,0,1,0,0,0.024146916773074168,0,1,0,0,1,0,0,1.0469866784197936,0,1,0,0,-1.3673088482463283,0,0,1,1,0,0,-0.7049259983890862,0,1,0,0,-0.4282895663715403,0,1,1,0,2
1,0,0,0,0.2569530922366421,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.6781416161642242,0,0,0,0,1,0,0,0,0,1,0.9184771676276685,0,0,1,0,1,0,0,0.1405047057619635,0,0,1,0,0.3917402296467996,0,1,0,0,1,0,-0.7049259983890862,0,0,0,1,-0.4282895663715403,0,1,1,0,2
0,1,0,0,-1.2364778603818776,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.8294889358158989,0,1,0,0,0,0,1,0,0,0,-1.7645135849361147,0,1,0,0,1,0,0,-1.6724592395536968,0,1,0,0,-0.3118794015104515,0,1,0,0,1,0,-0.7049259983890862,0,1,0,0,-0.4282895663715403,1,0,1,0,2
1,0,0,0,0.2569530922366421,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-0.6483683729540587,1,0,0,0,0,0,0,0,1,0,0.9184771676276685,0,1,0,0,1,0,0,1.0469866784197936,0,0,1,0,-1.103451486562359,0,0,1,1,0,0,1.0270789116578085,0,0,1,0,-0.4282895663715403,1,0,1,0,2
0,0,0,1,-0.2408572253028645,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-0.17589535867845604,1,0,0,0,0,0,0,0,1,0,-0.8701833340815202,0,0,1,0,1,0,0,-0.7659772668958666,0,1,0,0,-0.3998318554051079,1,0,0,0,1,0,1.0270789116578085,0,0,1,0,-0.4282895663715403,1,0,1,0,2
0,1,0,0,-1.1535094741252931,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.3339771023895729,1,0,0,0,0,0,1,0,0,0,-1.7645135849361147,0,1,0,0,0,0,1,-1.6724592395536968,1,0,0,0,0.8315024991200816,0,0,1,0,1,0,-0.7049259983890862,0,0,1,0,-0.4282895663715403,1,0,1,0,1
0,1,0,0,-0.9875727016121243,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.8340966996460435,1,0,0,0,0,0,0,1,0,0,0.9184771676276685,0,1,0,0,1,0,0,-1.6724592395536968,0,1,0,0,-0.4877843092997643,0,0,1,0,1,0,-0.7049259983890862,0,0,1,0,-0.4282895663715403,1,0,1,0,2
0,1,0,0,0.2569530922366421,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.5083632411919708,1,0,0,0,0,0,0,0,1,0,0.9184771676276685,0,1,0,0,1,0,0,1.0469866784197936,0,0,0,1,-0.13597449372113873,1,0,0,0,0,1,-0.7049259983890862,0,1,0,0,-0.4282895663715403,1,0,1,0,2
0,0,0,1,1.2525737273156552,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.027555136591008243,1,0,0,0,0,0,0,1,0,0,0.9184771676276685,0,1,0,0,1,0,0,-0.7659772668958666,0,0,1,0,-0.6636892170890771,0,0,1,0,1,0,-0.7049259983890862,0,0,0,1,-0.4282895663715403,0,1,1,0,2
0,0,0,1,0.2569530922366421,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.44473498490487495,1,0,0,0,0,0,0,1,0,0,0.024146916773074168,0,0,1,0,1,0,0,-0.7659772668958666,1,0,0,0,3.382123662065117,0,0,1,0,1,0,-0.7049259983890862,0,0,0,1,-0.4282895663715403,0,1,1,0,1
0,1,0,0,1.2525737273156552,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.21275746931961334,0,1,0,0,0,0,0,1,0,0,0.9184771676276685,0,1,0,0,0,1,0,1.0469866784197936,0,0,0,1,1.2712647685933636,0,0,1,0,0,1,-0.7049259983890862,0,0,1,0,-0.4282895663715403,1,0,1,0,2
0,0,0,1,-0.2408572253028645,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.4325123596803588,1,0,0,0,0,0,1,0,0,0,0.9184771676276685,0,0,1,0,1,0,0,-1.6724592395536968,1,0,0,0,-0.22392694761579512,0,0,1,0,1,0,-0.7049259983890862,0,0,1,0,-0.4282895663715403,1,0,1,0,1
0,0,0,1,-0.4897623840726178,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-0.6986993317141004,0,0,0,0,1,0,0,0,0,1,0.9184771676276685,0,0,1,0,1,0,0,1.0469866784197936,0,0,0,1,0.8315024991200816,1,0,0,0,0,1,-0.7049259983890862,0,0,1,0,2.3348689263480744,1,0,1,0,1
1,0,0,0,-0.738667542842371,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,-0.8968331764103208,0,1,0,0,0,1,0,0,0,0,0.9184771676276685,0,1,0,0,1,0,0,0.1405047057619635,0,1,0,0,-1.1914039404570154,0,0,1,0,1,0,-0.7049259983890862,0,0,1,0,-0.4282895663715403,1,0,1,0,2
0,0,1,0,-0.9046043153555399,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-0.7199659340070758,0,1,0,0,0,0,0,0,0,1,-1.7645135849361147,0,1,0,0,1,0,0,1.0469866784197936,0,0,0,1,1.0953598608040507,0,0,1,0,0,1,-0.7049259983890862,0,1,0,0,2.3348689263480744,1,0,1,0,2
1,0,0,0,0.008047933466888799,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.03039068356340496,0,0,0,1,0,0,1,0,0,0,0.9184771676276685,0,1,0,0,1,0,0,-0.7659772668958666,0,0,1,0,-0.5757367631944207,1,0,0,0,1,0,-0.7049259983890862,0,0,1,0,-0.4282895663715403,1,0,1,0,1
1,0,0,0,0.2569530922366421,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.12786261073954203,1,0,0,0,0,0,0,1,0,0,-1.7645135849361147,0,1,0,0,0,0,1,1.0469866784197936,0,0,1,0,-1.1914039404570154,1,0,0,1,0,0,-0.7049259983890862,0,0,1,0,-0.4282895663715403,1,0,0,1,1
0,0,0,1,-0.2408572253028645,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,-0.5186420989669089,1,0,0,0,0,0,0,0,1,0,0.9184771676276685,0,1,0,0,1,0,0,-1.6724592395536968,1,0,0,0,-1.1914039404570154,0,0,1,0,1,0,-0.7049259983890862,0,0,1,0,-0.4282895663715403,1,0,1,0,2
0,1,0,0,2.2481943623946683,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.166151191662622,0,0,0,0,1,0,0,1,0,0,-0.8701833340815202,0,0,1,0,1,0,0,-0.7659772668958666,0,0,1,0,1.0953598608040507,1,0,0,0,1,0,-0.7049259983890862,0,0,0,1,-0.4282895663715403,0,1,1,0,1
0,1,0,0,3.2438149974736814,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2.0861622385510232,0,0,0,0,1,0,0,1,0,0,-0.8701833340815202,0,0,1,0,1,0,0,-0.7659772668958666,0,0,0,1,-0.7516416709837335,0,0,1,0,0,1,-0.7049259983890862,0,0,0,1,-0.4282895663715403,1,0,1,0,1
1,0,0,0,-1.2364778603818776,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.14345811908772396,1,0,0,0,0,0,0,1,0,0,-1.7645135849361147,0,0,1,0,1,0,0,0.1405047057619635,1,0,0,0,0.12788286796283044,0,0,1,1,0,0,2.7590838217047033,0,0,1,0,2.3348689263480744,1,0,1,0,1
0,1,0,0,0.7547634097761486,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.060163926773570464,0,1,0,0,0,0,0,1,0,0,-0.8701833340815202,0,1,0,0,0,1,0,1.0469866784197936,0,0,1,0,-1.279356394351672,0,0,1,1,0,0,-0.7049259983890862,0,0,1,0,-0.4282895663715403,1,0,1,0,2
0,0,0,1,-0.738667542842371,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-0.9326319569368293,1,0,0,0,0,0,0,1,0,0,0.9184771676276685,1,0,0,0,1,0,0,-0.7659772668958666,1,0,0,0,1.1833123146987072,0,0,1,0,1,0,-0.7049259983890862,0,1,0,0,-0.4282895663715403,1,0,1,0,1
0,1,0,0,0.008047933466888799,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.13495147817053382,1,0,0,0,0,0,0,0,1,0,-0.8701833340815202,0,0,1,0,1,0,0,0.1405047057619635,0,1,0,0,-0.7516416709837335,0,0,1,0,1,0,1.0270789116578085,0,0,1,0,-0.4282895663715403,1,0,1,0,1
0,0,0,1,-0.2408572253028645,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,-0.6171773562576948,1,0,0,0,0,0,0,1,0,0,0.024146916773074168,0,0,1,0,1,0,0,-0.7659772668958666,0,1,0,0,-0.3118794015104515,1,0,0,0,1,0,1.0270789116578085,0,0,1,0,-0.4282895663715403,1,0,1,0,2
0,0,0,1,2.2481943623946683,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.22781564151652622,0,0,0,0,1,0,0,1,0,0,0.9184771676276685,1,0,0,0,1,0,0,-0.7659772668958666,1,0,0,0,0.21583532185748686,1,0,0,0,1,0,-0.7049259983890862,0,0,1,0,-0.4282895663715403,1,0,1,0,2
1,0,0,0,-0.738667542842371,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.5009199303894295,1,0,0,0,0,0,1,0,0,0,0.9184771676276685,0,1,0,0,1,0,0,-1.6724592395536968,0,0,1,0,-1.1914039404570154,0,0,1,1,0,0,-0.7049259983890862,0,0,1,0,-0.4282895663715403,1,0,1,0,1
1,0,0,0,-0.2408572253028645,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.2379229486996342,1,0,0,0,0,0,0,1,0,0,0.9184771676276685,0,0,1,0,1,0,0,1.0469866784197936,0,0,0,1,2.5905515770132093,0,0,1,0,0,1,1.0270789116578085,0,0,1,0,-0.4282895663715403,1,0,1,0,2
0,0,0,1,-0.4897623840726178,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.45803228243192917,0,0,0,0,1,0,0,0,0,1,0.9184771676276685,0,0,1,0,1,0,0,-0.7659772668958666,0,0,1,0,-0.048022039826482336,0,0,1,0,1,0,-0.7049259983890862,0,0,1,0,-0.4282895663715403,1,0,1,0,1
0,0,1,0,-1.2364778603818776,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.40947354052963547,1,0,0,0,0,0,0,1,0,0,-0.8701833340815202,0,0,1,0,1,0,0,-0.7659772668958666,1,0,0,0,0.479692683541456,0,0,1,0,1,0,-0.7049259983890862,0,0,1,0,-0.4282895663715403,0,1,1,0,1
